mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.8142749786376955,3.106826413761496,2.711696672439575,0.6220588134936152,balanced,10,sqrt,3,9,288,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 288}",0.352,0.390745501285347,0.36065573770491804,0.3802469135802469,0.38072289156626504,0.3728742088273554,0.014285414386473457,12
13.768205881118774,5.050100693600539,4.484401226043701,2.327137545637035,balanced,20,log2,3,8,430,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 430}",0.3466666666666667,0.39473684210526316,0.3765281173594132,0.36318407960199006,0.3832923832923833,0.3728816178051433,0.01661684528803516,11
57.71563310623169,3.5008491914067807,4.636074638366699,3.507072138157639,balanced,12,,5,3,443,"{'class_weight': 'balanced', 'max_depth': 12, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 443}",0.36363636363636365,0.3743016759776536,0.3746556473829201,0.3746556473829201,0.4046242774566474,0.37837472236730096,0.013787756197739679,6
22.084806776046754,1.1746797674026268,5.043977355957031,1.1320673013486287,balanced_subsample,15,log2,2,6,260,"{'class_weight': 'balanced_subsample', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 260}",0.3333333333333333,0.36860068259385664,0.3584905660377358,0.3783783783783784,0.4065573770491803,0.36907206747849697,0.024005013438547378,16
6.016786336898804,1.1396036815391437,1.2282835960388183,0.5531366760730879,balanced_subsample,5,log2,5,10,148,"{'class_weight': 'balanced_subsample', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 148}",0.3116279069767442,0.3576158940397351,0.35033259423503327,0.3581395348837209,0.3684210526315789,0.3492273965533625,0.01966282081332674,28
48.109778881073,1.0985056669532036,3.812978982925415,1.406064469363541,balanced,8,,2,4,463,"{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 463}",0.3516483516483517,0.3832923832923833,0.35514018691588783,0.36683417085427134,0.3978201634877384,0.3709470512397265,0.01739990767860588,14
23.79773063659668,5.329690720085389,5.826352548599243,2.699596868472379,balanced,10,sqrt,3,6,406,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 406}",0.34464751958224543,0.4,0.3619047619047619,0.37346437346437344,0.3842364532019704,0.3728506216306703,0.018880304065441042,13
6.602974367141724,1.7962917920193584,1.7824134349822998,0.39114096008294613,balanced,12,sqrt,2,5,188,"{'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 188}",0.35327635327635326,0.39215686274509803,0.37017994858611825,0.39226519337016574,0.40540540540540543,0.38265675267662813,0.018541596123750594,1
18.55415825843811,0.9685352170413785,4.697182083129883,1.2287796486462448,balanced_subsample,15,log2,2,10,445,"{'class_weight': 'balanced_subsample', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 445}",0.33544303797468356,0.4115755627009646,0.37575757575757573,0.3824451410658307,0.4012158054711246,0.38128742459403586,0.02626076539042425,2
21.967382526397706,2.130160753975257,3.3153076648712156,2.153237652108909,balanced,5,,4,8,363,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 363}",0.35051546391752575,0.3619047619047619,0.33400402414486924,0.35874439461883406,0.38461538461538464,0.35795680584027506,0.01646812555234498,27
8.895400238037109,1.3382082129276271,2.067266845703125,0.9319227255053187,balanced,8,log2,1,5,149,"{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 149}",0.32754342431761785,0.3761904761904762,0.35730858468677495,0.3747072599531616,0.37037037037037035,0.3612240231036802,0.018106139593218933,25
16.592000436782836,0.8610656563283784,2.979705286026001,1.3160262953521717,balanced_subsample,10,log2,2,5,409,"{'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 409}",0.34173669467787116,0.39344262295081966,0.3674540682414698,0.3670212765957447,0.39893617021276595,0.3737181665357343,0.020648988812187477,9
10.816354990005493,1.609643060067611,3.1694215297698975,1.2207304057246697,balanced,20,log2,2,3,301,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 301}",0.3498542274052478,0.3976945244956772,0.3691460055096419,0.37988826815642457,0.4,0.37931660511339826,0.01864054902629781,4
10.658709859848022,0.4262965235452472,1.1081345081329346,0.3770318688192393,balanced_subsample,10,log2,4,10,289,"{'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 289}",0.328042328042328,0.3882978723404255,0.355,0.36597938144329895,0.38902743142144636,0.36526940264949975,0.022744555972397686,23
13.230920267105102,1.4785537889770775,3.670308971405029,0.6052356383973232,balanced_subsample,12,sqrt,2,6,379,"{'class_weight': 'balanced_subsample', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 379}",0.35789473684210527,0.3902439024390244,0.36721311475409835,0.3724137931034483,0.3973509933774834,0.377023308103232,0.014638228470503013,7
20.540547132492065,1.4295918400811587,3.3224788188934324,0.8453646752522764,balanced_subsample,,sqrt,1,2,444,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 444}",0.30638297872340425,0.3291139240506329,0.36585365853658536,0.2966101694915254,0.3724696356275304,0.33408607328593565,0.03059118962137614,30
6.553557109832764,0.8316419466885092,2.43287615776062,0.5855465185600183,balanced,,sqrt,4,9,162,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 162}",0.35097493036211697,0.3902439024390244,0.35805626598465473,0.376657824933687,0.390625,0.3733115847438966,0.016305250278262722,10
13.398414850234985,0.7708782558546514,1.8584910869598388,0.4578050560527655,balanced,8,sqrt,3,4,388,"{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 388}",0.3333333333333333,0.39185750636132316,0.3623529411764706,0.3752969121140142,0.38095238095238093,0.36875861478750444,0.02010462274040924,17
5.187706756591797,1.5871092477664848,1.3755712032318115,0.6517922429971633,balanced,12,log2,2,10,127,"{'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 127}",0.3383838383838384,0.39,0.3744075829383886,0.3671497584541063,0.3735224586288416,0.36869272768103495,0.016917418537000278,18
